graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_19_43_1,19,43,2,"{(8, 14), (14, 16)}",38,19691,0.008181333541870117
Graph_19_43_2,19,43,2,"{(2, 15), (2, 13)}",57,20110,0.008355855941772461
Graph_19_43_3,19,43,1,"{(2, 12)}",38,19691,0.008088111877441406
Graph_19_43_4,19,43,3,"{(3, 7), (3, 10), (3, 11)}",38,19691,0.008585929870605469
Graph_19_86_0,19,86,4,"{(14, 18), (17, 18), (10, 18), (13, 18)}",38,20078,0.012548685073852539
Graph_19_86_1,19,86,5,"{(2, 4), (2, 13), (2, 9), (2, 6), (2, 11)}",38,20078,0.010116815567016602
Graph_19_86_2,19,86,5,"{(4, 9), (9, 15), (9, 11), (6, 9), (1, 9)}",38,20078,0.010291814804077148
Graph_19_86_3,19,86,5,"{(8, 14), (8, 17), (5, 8), (4, 8), (2, 8)}",38,20078,0.010139942169189453
Graph_19_86_4,19,86,7,"{(4, 16), (4, 13), (4, 9), (4, 5), (4, 8), (4, 14), (4, 7)}",38,20078,0.009853124618530273
Graph_19_129_0,19,129,10,"{(6, 12), (6, 15), (6, 8), (6, 14), (6, 17), (2, 6), (5, 6), (6, 16), (1, 6), (6, 9)}",38,20465,0.012056827545166016
Graph_19_129_1,19,129,11,"{(2, 14), (2, 4), (1, 2), (2, 17), (2, 7), (2, 10), (2, 16), (2, 13), (2, 3), (2, 15), (2, 8)}",38,20465,0.011738777160644531
Graph_19_129_2,19,129,10,"{(10, 15), (1, 15), (15, 17), (15, 16), (0, 15), (12, 15), (7, 15), (2, 15), (13, 15), (8, 15)}",38,20465,0.010655641555786133
Graph_19_129_3,19,129,11,"{(2, 14), (2, 4), (1, 2), (2, 17), (2, 7), (2, 10), (2, 3), (2, 9), (0, 2), (2, 6), (2, 15)}",38,20465,0.015562772750854492
Graph_19_129_4,19,129,10,"{(3, 8), (3, 14), (3, 4), (3, 7), (0, 3), (3, 16), (2, 3), (3, 9), (3, 12), (3, 5)}",38,20465,0.010097026824951172
Graph_19_171_0,19,171,18,"{(3, 8), (8, 14), (8, 17), (5, 8), (6, 8), (1, 8), (8, 10), (8, 16), (8, 13), (8, 9), (4, 8), (8, 12), (8, 11), (8, 18), (0, 8), (8, 15), (7, 8), (2, 8)}",38,20843,0.013882637023925781
Graph_20_24_0,20,24,1,"{(1, 4)}",60,20922,0.005544424057006836
Graph_20_24_1,20,24,2,"{(7, 16), (4, 11)}",40,20556,0.007363080978393555
Graph_20_24_2,20,24,1,"{(15, 18)}",40,20556,0.007029533386230469
Graph_20_24_3,20,24,4,"{(4, 8), (6, 19), (1, 3), (0, 16)}",40,20556,0.007360219955444336
Graph_20_24_4,20,24,1,"{(2, 19)}",40,20556,0.006761789321899414
Graph_20_48_0,20,48,1,"{(11, 17)}",40,20772,0.0034792423248291016
Graph_20_48_1,20,48,3,"{(2, 9), (0, 2), (2, 16)}",40,20772,0.008146286010742188
Graph_20_48_2,20,48,3,"{(0, 1), (1, 12), (1, 18)}",60,21234,0.00900411605834961
Graph_20_48_3,20,48,3,"{(15, 18), (4, 18), (2, 18)}",80,21696,0.00856637954711914
Graph_20_48_4,20,48,2,"{(8, 14), (7, 8)}",40,20772,0.008181571960449219
two_K55_with_bridge,20,51,1,"{(0, 10)}",20,20325,0.008107900619506836
Graph_20_96_0,20,96,7,"{(6, 14), (6, 17), (2, 6), (5, 6), (6, 16), (1, 6), (6, 9)}",40,21204,0.011019229888916016
Graph_20_96_1,20,96,6,"{(2, 4), (2, 13), (2, 19), (2, 9), (2, 5), (2, 11)}",40,21204,0.009467363357543945
Graph_20_96_2,20,96,5,"{(4, 9), (9, 15), (9, 18), (9, 17), (1, 9)}",40,21204,0.01394033432006836
Graph_20_96_3,20,96,5,"{(8, 14), (3, 8), (5, 8), (8, 15), (2, 8)}",40,21204,0.012307882308959961
Graph_20_96_4,20,96,6,"{(0, 13), (11, 13), (8, 13), (3, 13), (6, 13), (13, 15)}",40,21204,0.010453224182128906
Graph_20_143_0,20,143,12,"{(3, 14), (10, 14), (14, 17), (6, 14), (1, 14), (14, 16), (14, 19), (4, 14), (14, 18), (11, 14), (12, 14), (7, 14)}",40,21627,0.008111238479614258
Graph_20_143_1,20,143,11,"{(0, 1), (0, 7), (0, 4), (0, 16), (0, 13), (0, 9), (0, 6), (0, 15), (0, 5), (0, 18), (0, 11)}",40,21627,0.013269424438476562
Graph_20_143_2,20,143,12,"{(0, 1), (1, 12), (1, 18), (1, 2), (1, 5), (1, 11), (1, 14), (1, 17), (1, 13), (1, 10), (1, 19), (1, 3)}",60,22469,0.012609243392944336
Graph_20_143_3,20,143,12,"{(9, 10), (9, 16), (9, 19), (4, 9), (9, 12), (9, 15), (7, 9), (2, 9), (8, 9), (3, 9), (9, 11), (6, 9)}",40,21627,0.01215982437133789
Graph_20_143_4,20,143,11,"{(6, 12), (1, 12), (12, 16), (12, 13), (12, 19), (0, 12), (7, 12), (2, 12), (12, 18), (10, 12), (12, 14)}",40,21627,0.012791872024536133
Graph_20_190_0,20,190,19,"{(4, 9), (8, 9), (9, 14), (9, 11), (9, 17), (1, 9), (3, 9), (5, 9), (9, 10), (9, 16), (9, 13), (9, 19), (7, 9), (9, 12), (0, 9), (9, 15), (2, 9), (9, 18), (6, 9)}",40,22050,0.009391307830810547
Graph_21_27_0,21,27,1,"{(8, 15)}",63,22023,0.008205413818359375
Graph_21_27_1,21,27,1,"{(2, 12)}",63,22023,0.006975650787353516
Graph_21_27_2,21,27,1,"{(1, 11)}",63,22023,0.004701852798461914
Graph_21_27_3,21,27,1,"{(8, 10)}",42,21621,0.0058214664459228516
Graph_21_27_4,21,27,1,"{(1, 11)}",42,21621,0.010361909866333008
Graph_21_53_0,21,53,3,"{(3, 19), (9, 19), (2, 19)}",42,21855,0.0054280757904052734
Graph_21_53_1,21,53,3,"{(4, 15), (3, 4), (4, 8)}",63,22361,0.008646488189697266
Graph_21_53_2,21,53,2,"{(2, 5), (5, 16)}",42,21855,0.009500980377197266
Graph_21_53_3,21,53,3,"{(12, 16), (12, 17), (12, 19)}",42,21855,0.003382444381713867
Graph_21_53_4,21,53,2,"{(7, 14), (4, 14)}",63,22361,0.009249210357666016
Graph_21_106_0,21,106,7,"{(5, 15), (5, 13), (5, 10), (5, 6), (0, 5), (2, 5), (5, 12)}",42,22332,0.011000394821166992
Graph_21_106_1,21,106,6,"{(6, 13), (2, 6), (6, 10), (6, 16), (6, 19), (6, 9)}",42,22332,0.010891437530517578
Graph_21_106_2,21,106,6,"{(0, 4), (0, 13), (0, 6), (0, 18), (0, 8), (0, 11)}",42,22332,0.010710954666137695
Graph_21_106_3,21,106,6,"{(5, 8), (8, 10), (8, 16), (4, 8), (8, 12), (2, 8)}",42,22332,0.011392354965209961
Graph_21_106_4,21,106,8,"{(5, 15), (6, 15), (15, 20), (15, 18), (15, 19), (13, 15), (8, 15), (3, 15)}",42,22332,0.012196063995361328
Graph_21_158_0,21,158,13,"{(0, 1), (0, 7), (0, 4), (0, 10), (0, 13), (0, 3), (0, 9), (0, 12), (0, 2), (0, 15), (0, 5), (0, 8), (0, 11)}",42,22800,0.013423442840576172
Graph_21_158_1,21,158,10,"{(1, 5), (5, 8), (5, 7), (5, 13), (5, 20), (4, 5), (5, 6), (0, 5), (5, 9), (5, 12)}",42,22800,0.013843297958374023
Graph_21_158_2,21,158,13,"{(10, 15), (5, 15), (6, 15), (15, 20), (15, 18), (15, 16), (0, 15), (15, 19), (12, 15), (7, 15), (13, 15), (8, 15), (3, 15)}",42,22800,0.014348268508911133
Graph_21_158_3,21,158,12,"{(5, 15), (5, 14), (5, 17), (5, 18), (5, 7), (5, 13), (5, 20), (5, 10), (0, 5), (5, 9), (2, 5), (3, 5)}",42,22800,0.013698816299438477
Graph_21_158_4,21,158,14,"{(5, 11), (5, 8), (5, 14), (5, 17), (5, 7), (5, 13), (4, 5), (5, 16), (5, 6), (0, 5), (5, 19), (2, 5), (5, 12), (3, 5)}",42,22800,0.013841629028320312
Graph_21_210_0,21,210,20,"{(4, 9), (8, 9), (9, 14), (9, 11), (9, 17), (1, 9), (9, 20), (3, 9), (5, 9), (9, 10), (9, 16), (9, 13), (9, 19), (7, 9), (9, 12), (0, 9), (9, 15), (2, 9), (9, 18), (6, 9)}",42,23268,0.01607680320739746
Graph_22_29_0,22,29,1,"{(4, 12)}",66,23114,0.004705905914306641
Graph_22_29_1,22,29,1,"{(2, 6)}",44,22679,0.005680084228515625
Graph_22_29_2,22,29,2,"{(7, 15), (11, 18)}",66,23114,0.007663726806640625
Graph_22_29_3,22,29,1,"{(5, 7)}",66,23114,0.007566928863525391
Graph_22_29_4,22,29,2,"{(6, 18), (7, 18)}",44,22679,0.0025110244750976562
Graph_22_58_0,22,58,1,"{(8, 11)}",44,22940,0.00925302505493164
Graph_22_58_1,22,58,2,"{(1, 13), (10, 13)}",44,22940,0.009544849395751953
Graph_22_58_2,22,58,2,"{(17, 19), (17, 21)}",44,22940,0.010102987289428711
Graph_22_58_3,22,58,2,"{(11, 13), (11, 19)}",44,22940,0.009587526321411133
Graph_22_58_4,22,58,2,"{(5, 9), (9, 11)}",44,22940,0.010197639465332031
Graph_22_116_0,22,116,8,"{(6, 18), (6, 15), (6, 21), (6, 14), (6, 20), (2, 6), (5, 6), (6, 9)}",44,23462,0.020060062408447266
Graph_22_116_1,22,116,7,"{(3, 8), (1, 8), (8, 10), (8, 13), (4, 8), (8, 18), (8, 15)}",44,23462,0.016652584075927734
Graph_22_116_2,22,116,7,"{(5, 8), (5, 17), (5, 7), (5, 13), (4, 5), (0, 5), (5, 12)}",44,23462,0.012934207916259766
Graph_22_116_3,22,116,9,"{(15, 21), (17, 21), (6, 21), (9, 21), (4, 21), (16, 21), (14, 21), (19, 21), (3, 21)}",44,23462,0.012547492980957031
Graph_22_116_4,22,116,7,"{(0, 7), (7, 17), (3, 7), (7, 10), (7, 13), (7, 19), (7, 14)}",44,23462,0.012134790420532227
Graph_22_174_0,22,174,13,"{(18, 21), (6, 18), (1, 18), (16, 18), (18, 20), (11, 18), (2, 18), (13, 18), (8, 18), (3, 18), (17, 18), (10, 18), (5, 18)}",44,23984,0.014013528823852539
Graph_22_174_1,22,174,12,"{(16, 20), (11, 20), (17, 20), (7, 20), (2, 20), (13, 20), (8, 20), (14, 20), (18, 20), (15, 20), (9, 20), (20, 21)}",44,23984,0.013658761978149414
Graph_22_174_2,22,174,12,"{(15, 21), (10, 21), (5, 21), (6, 21), (9, 21), (4, 21), (16, 21), (11, 21), (17, 21), (2, 21), (8, 21), (3, 21)}",44,23984,0.014743804931640625
Graph_22_174_3,22,174,13,"{(12, 17), (7, 17), (2, 17), (13, 17), (8, 17), (3, 17), (17, 20), (17, 18), (5, 17), (6, 17), (9, 17), (16, 17), (0, 17)}",44,23984,0.014819860458374023
Graph_22_174_4,22,174,10,"{(10, 21), (5, 21), (9, 21), (4, 21), (0, 21), (11, 21), (17, 21), (12, 21), (8, 21), (14, 21)}",44,23984,0.01396036148071289
Graph_22_231_0,22,231,21,"{(3, 10), (5, 10), (10, 12), (10, 18), (10, 15), (10, 21), (7, 10), (9, 10), (10, 11), (0, 10), (10, 14), (2, 10), (10, 17), (10, 20), (6, 10), (4, 10), (8, 10), (10, 13), (10, 16), (1, 10), (10, 19)}",44,24497,0.022118330001831055
Graph_23_32_0,23,32,1,"{(10, 14)}",92,24694,0.006559133529663086
Graph_23_32_1,23,32,1,"{(8, 14)}",69,24221,0.008139371871948242
Graph_23_32_2,23,32,1,"{(3, 4)}",69,24221,0.00793004035949707
Graph_23_32_3,23,32,1,"{(6, 15)}",46,23748,0.004437923431396484
Graph_23_32_4,23,32,1,"{(0, 22)}",69,24221,0.0077686309814453125
Graph_23_64_0,23,64,1,"{(8, 11)}",46,24036,0.009206295013427734
Graph_23_64_1,23,64,2,"{(1, 13), (10, 13)}",46,24036,0.010300397872924805
Graph_23_64_2,23,64,3,"{(7, 17), (4, 17), (17, 21)}",46,24036,0.010202884674072266
Graph_23_64_3,23,64,3,"{(9, 16), (13, 16), (6, 16)}",46,24036,0.010127067565917969
Graph_23_64_4,23,64,1,"{(5, 9)}",46,24036,0.009781360626220703
Graph_23_127_0,23,127,6,"{(2, 4), (3, 4), (4, 22), (4, 21), (4, 8), (4, 14)}",46,24603,0.012314319610595703
Graph_23_127_1,23,127,7,"{(9, 16), (16, 20), (12, 16), (15, 16), (5, 16), (16, 21), (6, 16)}",46,24603,0.012811422348022461
Graph_23_127_2,23,127,6,"{(9, 19), (17, 19), (18, 19), (3, 19), (10, 19), (19, 21)}",46,24603,0.012902975082397461
Graph_23_127_3,23,127,7,"{(10, 21), (6, 21), (21, 22), (16, 21), (17, 21), (14, 21), (20, 21)}",46,24603,0.012570858001708984
Graph_23_127_4,23,127,7,"{(5, 15), (6, 15), (1, 15), (15, 17), (7, 15), (2, 15), (15, 18)}",46,24603,0.01297903060913086
Graph_23_190_0,23,190,12,"{(2, 4), (0, 4), (3, 4), (4, 13), (4, 9), (4, 22), (4, 15), (4, 21), (4, 8), (4, 14), (4, 7), (4, 20)}",46,25170,0.013907432556152344
Graph_23_190_1,23,190,13,"{(6, 18), (16, 18), (18, 20), (15, 18), (9, 18), (4, 18), (13, 18), (0, 18), (3, 18), (17, 18), (7, 18), (10, 18), (5, 18)}",46,25170,0.01988387107849121
Graph_23_190_2,23,190,12,"{(10, 21), (5, 21), (6, 21), (9, 21), (4, 21), (16, 21), (0, 21), (11, 21), (14, 21), (13, 21), (8, 21), (3, 21)}",46,25170,0.013775825500488281
Graph_23_190_3,23,190,14,"{(3, 8), (3, 14), (3, 4), (3, 7), (0, 3), (3, 20), (3, 15), (3, 16), (2, 3), (3, 9), (3, 6), (3, 18), (1, 3), (3, 5)}",46,25170,0.0158388614654541
Graph_23_190_4,23,190,12,"{(13, 14), (9, 13), (4, 13), (11, 13), (13, 20), (7, 13), (10, 13), (13, 19), (3, 13), (1, 13), (13, 22), (13, 15)}",46,25170,0.015864133834838867
Graph_23_253_0,23,253,22,"{(3, 10), (5, 10), (10, 12), (10, 18), (10, 15), (10, 21), (7, 10), (9, 10), (10, 11), (0, 10), (10, 14), (2, 10), (10, 17), (10, 20), (6, 10), (4, 10), (8, 10), (10, 13), (10, 16), (1, 10), (10, 19), (10, 22)}",46,25737,0.01839756965637207
Graph_24_35_0,24,35,1,"{(7, 8)}",96,25843,0.010174989700317383
Graph_24_35_1,24,35,1,"{(1, 6)}",72,25331,0.008353471755981445
Graph_24_35_2,24,35,1,"{(1, 4)}",48,24819,0.007979869842529297
Graph_24_35_3,24,35,1,"{(3, 8)}",48,24819,0.0037207603454589844
Graph_24_35_4,24,35,1,"{(2, 9)}",48,24819,0.008656024932861328
Graph_24_70_0,24,70,1,"{(8, 11)}",48,25134,0.010308504104614258
Graph_24_70_1,24,70,3,"{(8, 13), (13, 23), (10, 13)}",48,25134,0.010084152221679688
Graph_24_70_2,24,70,3,"{(17, 18), (13, 17), (17, 21)}",72,25786,0.009430170059204102
Graph_24_70_3,24,70,3,"{(6, 7), (6, 10), (6, 16)}",48,25134,0.013221025466918945
Graph_24_70_4,24,70,2,"{(0, 13), (1, 13)}",72,25786,0.011167526245117188
Graph_24_139_0,24,139,8,"{(6, 18), (6, 15), (6, 14), (6, 23), (2, 6), (5, 6), (6, 9), (6, 22)}",48,25755,0.01374197006225586
Graph_24_139_1,24,139,9,"{(11, 20), (5, 11), (11, 16), (11, 13), (11, 12), (11, 15), (11, 21), (4, 11), (3, 11)}",48,25755,0.014288187026977539
Graph_24_139_2,24,139,4,"{(18, 19), (19, 21), (17, 19), (10, 19)}",48,25755,0.01392364501953125
Graph_24_139_3,24,139,7,"{(3, 14), (14, 20), (1, 14), (14, 19), (4, 14), (11, 14), (7, 14)}",72,26683,0.013873100280761719
Graph_24_139_4,24,139,8,"{(5, 15), (6, 15), (9, 15), (15, 18), (15, 16), (7, 15), (15, 22), (14, 15)}",48,25755,0.013955831527709961
Graph_24_208_0,24,208,14,"{(2, 4), (4, 23), (3, 4), (4, 13), (4, 9), (4, 22), (1, 4), (4, 15), (4, 21), (4, 5), (4, 8), (4, 14), (4, 11), (4, 7)}",48,26376,0.020677804946899414
Graph_24_208_1,24,208,15,"{(3, 8), (3, 4), (3, 17), (3, 23), (3, 7), (0, 3), (3, 10), (3, 15), (3, 16), (3, 9), (3, 6), (3, 12), (3, 18), (1, 3), (3, 21)}",48,26376,0.01711297035217285
Graph_24_208_2,24,208,13,"{(2, 14), (2, 4), (2, 23), (2, 7), (2, 20), (2, 10), (2, 16), (2, 13), (2, 19), (2, 9), (2, 22), (2, 6), (2, 21)}",72,27580,0.013736963272094727
Graph_24_208_3,24,208,14,"{(3, 8), (3, 14), (3, 4), (3, 23), (3, 7), (3, 20), (3, 15), (3, 16), (2, 3), (3, 13), (3, 22), (3, 12), (1, 3), (3, 5)}",48,26376,0.016907930374145508
Graph_24_208_4,24,208,14,"{(18, 21), (6, 18), (1, 18), (18, 23), (18, 20), (18, 22), (9, 18), (4, 18), (16, 18), (0, 18), (14, 18), (12, 18), (15, 18), (5, 18)}",48,26376,0.021494626998901367
Graph_24_276_0,24,276,23,"{(9, 11), (11, 14), (2, 11), (0, 11), (11, 17), (11, 23), (11, 20), (6, 11), (4, 11), (8, 11), (10, 11), (11, 16), (1, 11), (11, 13), (11, 19), (11, 22), (3, 11), (5, 11), (11, 12), (11, 15), (11, 21), (11, 18), (7, 11)}",48,26988,0.023723363876342773
