graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_150_8382_0,150,8382,93,"{(4, 9), (9, 63), (8, 9), (9, 127), (9, 72), (9, 17), (9, 81), (9, 26), (9, 145), (9, 56), (9, 65), (9, 10), (9, 138), (9, 28), (9, 147), (9, 92), (9, 113), (9, 58), (9, 122), (9, 67), (9, 12), (0, 9), (9, 140), (9, 85), (9, 149), (9, 42), (9, 115), (9, 78), (9, 142), (9, 108), (9, 53), (9, 117), (5, 9), (9, 126), (9, 71), (9, 16), (9, 144), (9, 37), (9, 101), (9, 46), (9, 110), (9, 119), (9, 128), (9, 73), (9, 30), (9, 39), (9, 103), (9, 48), (9, 112), (9, 57), (9, 121), (9, 66), (9, 130), (1, 9), (9, 23), (9, 96), (9, 41), (9, 105), (9, 50), (9, 114), (9, 59), (9, 123), (9, 25), (9, 34), (9, 98), (9, 43), (9, 52), (9, 116), (9, 125), (9, 18), (9, 45), (9, 109), (9, 118), (9, 11), (9, 84), (9, 148), (9, 38), (9, 102), (9, 111), (9, 68), (9, 13), (9, 132), (9, 77), (9, 86), (9, 31), (9, 95), (9, 40), (9, 104), (9, 15), (9, 134), (2, 9), (9, 79), (9, 97)}",93,32271,0.06771993637084961
Graph_150_8382_1,150,8382,96,"{(120, 129), (80, 129), (45, 129), (129, 146), (31, 129), (7, 129), (86, 129), (97, 129), (88, 129), (75, 129), (129, 130), (129, 139), (48, 129), (24, 129), (103, 129), (129, 148), (13, 129), (114, 129), (37, 129), (105, 129), (127, 129), (116, 129), (10, 129), (76, 129), (129, 141), (67, 129), (78, 129), (54, 129), (3, 129), (14, 129), (93, 129), (129, 143), (106, 129), (95, 129), (84, 129), (55, 129), (110, 129), (108, 129), (46, 129), (57, 129), (6, 129), (85, 129), (74, 129), (129, 138), (87, 129), (47, 129), (12, 129), (36, 129), (91, 129), (51, 129), (129, 131), (25, 129), (115, 129), (104, 129), (64, 129), (119, 129), (129, 133), (66, 129), (42, 129), (2, 129), (81, 129), (4, 129), (94, 129), (70, 129), (59, 129), (43, 129), (30, 129), (32, 129), (8, 129), (129, 147), (21, 129), (111, 129), (100, 129), (5, 129), (60, 129), (126, 129), (113, 129), (129, 140), (62, 129), (49, 129), (38, 129), (128, 129), (129, 149), (117, 129), (22, 129), (11, 129), (0, 129), (90, 129), (129, 142), (39, 129), (92, 129), (52, 129), (41, 129), (17, 129), (28, 129), (122, 129)}",96,33456,0.06279134750366211
Graph_150_11175_0,150,11175,149,"{(0, 51), (0, 115), (0, 60), (0, 5), (0, 124), (0, 69), (0, 14), (0, 133), (0, 78), (0, 23), (0, 142), (0, 87), (0, 44), (0, 108), (0, 53), (0, 117), (0, 62), (0, 7), (0, 126), (0, 71), (0, 16), (0, 135), (0, 80), (0, 144), (0, 37), (0, 101), (0, 46), (0, 110), (0, 55), (0, 119), (0, 64), (0, 9), (0, 128), (0, 73), (0, 137), (0, 30), (0, 94), (0, 39), (0, 103), (0, 48), (0, 112), (0, 57), (0, 2), (0, 121), (0, 66), (0, 130), (0, 32), (0, 96), (0, 41), (0, 105), (0, 50), (0, 114), (0, 59), (0, 123), (0, 68), (0, 132), (0, 25), (0, 89), (0, 34), (0, 98), (0, 43), (0, 107), (0, 52), (0, 116), (0, 61), (0, 125), (0, 18), (0, 82), (0, 27), (0, 146), (0, 91), (0, 36), (0, 100), (0, 45), (0, 109), (0, 54), (0, 118), (0, 11), (0, 75), (0, 20), (0, 139), (0, 84), (0, 29), (0, 148), (0, 93), (0, 38), (0, 102), (0, 47), (0, 111), (0, 4), (0, 13), (0, 77), (0, 22), (0, 141), (0, 86), (0, 31), (0, 95), (0, 40), (0, 104), (0, 113), (0, 6), (0, 70), (0, 15), (0, 134), (0, 79), (0, 24), (0, 143), (0, 88), (0, 33), (0, 97), (0, 42), (0, 106), (0, 63), (0, 8), (0, 127), (0, 72), (0, 17), (0, 136), (0, 81), (0, 26), (0, 145), (0, 90), (0, 35), (0, 99), (0, 56), (0, 1), (0, 120), (0, 65), (0, 10), (0, 129), (0, 74), (0, 19), (0, 138), (0, 83), (0, 28), (0, 147), (0, 92), (0, 49), (0, 58), (0, 3), (0, 122), (0, 67), (0, 12), (0, 131), (0, 76), (0, 21), (0, 140), (0, 85), (0, 149)}",149,55875,0.11225390434265137
Graph_150_11175_1,150,11175,149,"{(0, 51), (0, 115), (0, 60), (0, 5), (0, 124), (0, 69), (0, 14), (0, 133), (0, 78), (0, 23), (0, 142), (0, 87), (0, 44), (0, 108), (0, 53), (0, 117), (0, 62), (0, 7), (0, 126), (0, 71), (0, 16), (0, 135), (0, 80), (0, 144), (0, 37), (0, 101), (0, 46), (0, 110), (0, 55), (0, 119), (0, 64), (0, 9), (0, 128), (0, 73), (0, 137), (0, 30), (0, 94), (0, 39), (0, 103), (0, 48), (0, 112), (0, 57), (0, 2), (0, 121), (0, 66), (0, 130), (0, 32), (0, 96), (0, 41), (0, 105), (0, 50), (0, 114), (0, 59), (0, 123), (0, 68), (0, 132), (0, 25), (0, 89), (0, 34), (0, 98), (0, 43), (0, 107), (0, 52), (0, 116), (0, 61), (0, 125), (0, 18), (0, 82), (0, 27), (0, 146), (0, 91), (0, 36), (0, 100), (0, 45), (0, 109), (0, 54), (0, 118), (0, 11), (0, 75), (0, 20), (0, 139), (0, 84), (0, 29), (0, 148), (0, 93), (0, 38), (0, 102), (0, 47), (0, 111), (0, 4), (0, 13), (0, 77), (0, 22), (0, 141), (0, 86), (0, 31), (0, 95), (0, 40), (0, 104), (0, 113), (0, 6), (0, 70), (0, 15), (0, 134), (0, 79), (0, 24), (0, 143), (0, 88), (0, 33), (0, 97), (0, 42), (0, 106), (0, 63), (0, 8), (0, 127), (0, 72), (0, 17), (0, 136), (0, 81), (0, 26), (0, 145), (0, 90), (0, 35), (0, 99), (0, 56), (0, 1), (0, 120), (0, 65), (0, 10), (0, 129), (0, 74), (0, 19), (0, 138), (0, 83), (0, 28), (0, 147), (0, 92), (0, 49), (0, 58), (0, 3), (0, 122), (0, 67), (0, 12), (0, 131), (0, 76), (0, 21), (0, 140), (0, 85), (0, 149)}",149,55875,0.14377140998840332
Graph_175_1904_0,175,1904,13,"{(23, 162), (124, 162), (86, 162), (136, 162), (72, 162), (15, 162), (44, 162), (88, 162), (116, 162), (138, 162), (133, 162), (71, 162), (47, 162)}",13,4641,0.0030012130737304688
Graph_175_1904_1,175,1904,12,"{(51, 140), (51, 101), (11, 51), (51, 133), (33, 51), (41, 51), (51, 129), (48, 51), (7, 51), (51, 65), (51, 87), (36, 51)}",12,4278,0.0065958499908447266
Graph_175_3807_0,175,3807,29,"{(27, 53), (53, 72), (47, 53), (53, 133), (53, 139), (53, 87), (53, 151), (16, 53), (53, 108), (18, 53), (22, 53), (53, 132), (53, 83), (0, 53), (44, 53), (53, 86), (53, 153), (53, 98), (53, 150), (48, 53), (53, 113), (53, 116), (53, 70), (4, 53), (53, 134), (53, 79), (8, 53), (53, 158), (53, 173)}",29,10585,0.008320331573486328
Graph_175_3807_1,175,3807,29,"{(76, 101), (76, 119), (37, 76), (17, 76), (74, 76), (1, 76), (76, 140), (76, 155), (76, 88), (76, 158), (76, 161), (23, 76), (13, 76), (60, 76), (76, 78), (25, 76), (76, 148), (16, 76), (71, 76), (20, 76), (76, 169), (53, 76), (76, 166), (76, 138), (0, 76), (33, 76), (24, 76), (68, 76), (76, 147)}",29,10585,0.012822628021240234
Graph_175_7613_0,175,7613,70,"{(4, 49), (49, 81), (19, 49), (49, 145), (41, 49), (10, 49), (43, 49), (49, 154), (49, 160), (1, 49), (49, 163), (49, 102), (49, 96), (49, 108), (49, 120), (49, 59), (23, 49), (34, 49), (49, 126), (49, 65), (49, 71), (49, 129), (49, 80), (5, 49), (49, 144), (49, 83), (49, 147), (49, 86), (49, 150), (49, 95), (49, 101), (49, 159), (49, 165), (49, 104), (25, 49), (49, 107), (49, 168), (18, 49), (49, 171), (49, 110), (31, 49), (49, 64), (49, 70), (49, 128), (49, 134), (49, 73), (49, 76), (49, 82), (49, 79), (49, 146), (49, 143), (49, 88), (11, 49), (49, 97), (49, 155), (0, 49), (49, 106), (15, 49), (49, 103), (49, 54), (6, 49), (49, 112), (49, 51), (49, 57), (49, 63), (49, 66), (37, 49), (49, 133), (49, 139), (49, 78)}",70,26985,0.04025006294250488
Graph_175_7613_1,175,7613,68,"{(43, 150), (43, 156), (8, 43), (43, 101), (43, 162), (43, 159), (43, 165), (43, 110), (43, 168), (43, 174), (43, 58), (43, 55), (43, 125), (43, 70), (43, 128), (21, 43), (43, 73), (23, 43), (43, 137), (43, 76), (43, 143), (14, 43), (36, 43), (43, 91), (5, 43), (43, 94), (43, 158), (43, 100), (43, 106), (43, 45), (43, 164), (43, 109), (43, 115), (43, 48), (43, 173), (43, 112), (43, 63), (43, 121), (43, 60), (43, 127), (43, 72), (43, 130), (43, 69), (31, 43), (43, 136), (43, 133), (43, 78), (43, 84), (43, 81), (43, 96), (9, 43), (43, 160), (43, 99), (43, 44), (0, 43), (43, 102), (43, 166), (43, 105), (43, 56), (43, 120), (26, 43), (15, 43), (6, 43), (39, 43), (43, 68), (43, 80), (37, 43), (43, 86)}",68,26146,0.047643184661865234
Graph_175_11419_0,175,11419,116,"{(4, 9), (9, 63), (8, 9), (9, 81), (9, 26), (9, 35), (9, 154), (9, 163), (9, 56), (9, 120), (9, 10), (9, 19), (9, 138), (9, 83), (9, 147), (9, 156), (9, 49), (9, 113), (9, 58), (9, 67), (9, 12), (9, 131), (0, 9), (9, 76), (9, 140), (9, 85), (9, 42), (9, 115), (9, 60), (9, 69), (9, 133), (9, 78), (9, 108), (9, 53), (9, 117), (5, 9), (9, 62), (9, 126), (9, 16), (7, 9), (9, 37), (9, 46), (9, 110), (9, 119), (9, 64), (9, 128), (9, 73), (9, 137), (9, 30), (9, 39), (9, 158), (9, 103), (9, 48), (9, 167), (9, 112), (9, 57), (9, 66), (9, 130), (9, 23), (9, 87), (9, 32), (9, 151), (9, 96), (9, 41), (9, 160), (9, 50), (9, 114), (3, 9), (9, 59), (9, 123), (9, 34), (9, 153), (9, 98), (9, 43), (9, 162), (9, 107), (9, 52), (9, 171), (9, 116), (9, 61), (9, 125), (9, 18), (9, 82), (9, 27), (9, 100), (9, 45), (9, 164), (9, 109), (9, 54), (9, 173), (9, 11), (9, 75), (9, 20), (9, 139), (9, 84), (9, 148), (9, 38), (9, 102), (9, 47), (9, 111), (9, 68), (9, 13), (9, 132), (9, 77), (9, 31), (9, 150), (9, 95), (9, 40), (9, 159), (9, 15), (9, 134), (2, 9), (9, 79), (9, 88), (9, 152), (9, 97)}",116,47386,0.09655618667602539
Graph_175_11419_1,175,11419,111,"{(109, 129), (129, 162), (120, 129), (129, 171), (80, 129), (34, 129), (45, 129), (58, 129), (82, 129), (71, 129), (129, 146), (7, 129), (86, 129), (129, 164), (9, 129), (88, 129), (129, 130), (75, 129), (129, 139), (48, 129), (24, 129), (13, 129), (129, 148), (114, 129), (35, 129), (103, 129), (129, 157), (37, 129), (105, 129), (116, 129), (65, 129), (76, 129), (129, 141), (129, 159), (67, 129), (89, 129), (27, 129), (3, 129), (93, 129), (129, 143), (129, 152), (16, 129), (95, 129), (55, 129), (20, 129), (129, 173), (108, 129), (129, 136), (46, 129), (33, 129), (112, 129), (6, 129), (72, 129), (125, 129), (85, 129), (74, 129), (129, 138), (36, 129), (23, 129), (102, 129), (91, 129), (129, 131), (25, 129), (104, 129), (29, 129), (119, 129), (40, 129), (129, 170), (129, 133), (66, 129), (42, 129), (121, 129), (26, 129), (2, 129), (81, 129), (129, 172), (70, 129), (59, 129), (43, 129), (19, 129), (30, 129), (129, 156), (56, 129), (21, 129), (129, 165), (100, 129), (129, 174), (5, 129), (60, 129), (126, 129), (113, 129), (129, 140), (73, 129), (49, 129), (128, 129), (117, 129), (129, 158), (77, 129), (11, 129), (90, 129), (129, 142), (39, 129), (15, 129), (129, 151), (129, 160), (129, 169), (41, 129), (28, 129), (107, 129), (17, 129), (129, 144)}",111,45066,0.09159541130065918
Graph_175_15225_0,175,15225,174,"{(0, 158), (0, 51), (0, 115), (0, 60), (0, 5), (0, 124), (0, 69), (0, 14), (0, 133), (0, 78), (0, 23), (0, 142), (0, 87), (0, 151), (0, 44), (0, 108), (0, 53), (0, 172), (0, 117), (0, 62), (0, 7), (0, 126), (0, 71), (0, 16), (0, 135), (0, 80), (0, 144), (0, 37), (0, 101), (0, 46), (0, 165), (0, 110), (0, 55), (0, 174), (0, 119), (0, 64), (0, 9), (0, 128), (0, 73), (0, 137), (0, 30), (0, 94), (0, 39), (0, 103), (0, 48), (0, 167), (0, 112), (0, 57), (0, 2), (0, 121), (0, 66), (0, 130), (0, 32), (0, 96), (0, 41), (0, 160), (0, 105), (0, 50), (0, 169), (0, 114), (0, 59), (0, 123), (0, 68), (0, 132), (0, 25), (0, 89), (0, 34), (0, 153), (0, 98), (0, 43), (0, 162), (0, 107), (0, 52), (0, 171), (0, 116), (0, 61), (0, 125), (0, 18), (0, 82), (0, 27), (0, 146), (0, 91), (0, 36), (0, 155), (0, 100), (0, 45), (0, 164), (0, 109), (0, 54), (0, 173), (0, 118), (0, 11), (0, 75), (0, 20), (0, 139), (0, 84), (0, 29), (0, 148), (0, 93), (0, 38), (0, 157), (0, 102), (0, 47), (0, 166), (0, 111), (0, 4), (0, 13), (0, 77), (0, 22), (0, 141), (0, 86), (0, 31), (0, 150), (0, 95), (0, 40), (0, 159), (0, 104), (0, 168), (0, 113), (0, 6), (0, 70), (0, 15), (0, 134), (0, 79), (0, 24), (0, 143), (0, 88), (0, 33), (0, 152), (0, 97), (0, 42), (0, 161), (0, 106), (0, 170), (0, 63), (0, 8), (0, 127), (0, 72), (0, 17), (0, 136), (0, 81), (0, 26), (0, 145), (0, 90), (0, 35), (0, 154), (0, 99), (0, 163), (0, 56), (0, 1), (0, 120), (0, 65), (0, 10), (0, 129), (0, 74), (0, 19), (0, 138), (0, 83), (0, 28), (0, 147), (0, 92), (0, 156), (0, 49), (0, 58), (0, 3), (0, 122), (0, 67), (0, 12), (0, 131), (0, 76), (0, 21), (0, 140), (0, 85), (0, 149)}",174,76125,0.19335174560546875
Graph_175_15225_1,175,15225,174,"{(0, 158), (0, 51), (0, 115), (0, 60), (0, 5), (0, 124), (0, 69), (0, 14), (0, 133), (0, 78), (0, 23), (0, 142), (0, 87), (0, 151), (0, 44), (0, 108), (0, 53), (0, 172), (0, 117), (0, 62), (0, 7), (0, 126), (0, 71), (0, 16), (0, 135), (0, 80), (0, 144), (0, 37), (0, 101), (0, 46), (0, 165), (0, 110), (0, 55), (0, 174), (0, 119), (0, 64), (0, 9), (0, 128), (0, 73), (0, 137), (0, 30), (0, 94), (0, 39), (0, 103), (0, 48), (0, 167), (0, 112), (0, 57), (0, 2), (0, 121), (0, 66), (0, 130), (0, 32), (0, 96), (0, 41), (0, 160), (0, 105), (0, 50), (0, 169), (0, 114), (0, 59), (0, 123), (0, 68), (0, 132), (0, 25), (0, 89), (0, 34), (0, 153), (0, 98), (0, 43), (0, 162), (0, 107), (0, 52), (0, 171), (0, 116), (0, 61), (0, 125), (0, 18), (0, 82), (0, 27), (0, 146), (0, 91), (0, 36), (0, 155), (0, 100), (0, 45), (0, 164), (0, 109), (0, 54), (0, 173), (0, 118), (0, 11), (0, 75), (0, 20), (0, 139), (0, 84), (0, 29), (0, 148), (0, 93), (0, 38), (0, 157), (0, 102), (0, 47), (0, 166), (0, 111), (0, 4), (0, 13), (0, 77), (0, 22), (0, 141), (0, 86), (0, 31), (0, 150), (0, 95), (0, 40), (0, 159), (0, 104), (0, 168), (0, 113), (0, 6), (0, 70), (0, 15), (0, 134), (0, 79), (0, 24), (0, 143), (0, 88), (0, 33), (0, 152), (0, 97), (0, 42), (0, 161), (0, 106), (0, 170), (0, 63), (0, 8), (0, 127), (0, 72), (0, 17), (0, 136), (0, 81), (0, 26), (0, 145), (0, 90), (0, 35), (0, 154), (0, 99), (0, 163), (0, 56), (0, 1), (0, 120), (0, 65), (0, 10), (0, 129), (0, 74), (0, 19), (0, 138), (0, 83), (0, 28), (0, 147), (0, 92), (0, 156), (0, 49), (0, 58), (0, 3), (0, 122), (0, 67), (0, 12), (0, 131), (0, 76), (0, 21), (0, 140), (0, 85), (0, 149)}",174,76125,0.1884922981262207
Graph_200_2488_0,200,2488,13,"{(177, 199), (153, 199), (100, 199), (30, 199), (155, 199), (195, 199), (36, 199), (15, 199), (107, 199), (62, 199), (176, 199), (93, 199), (39, 199)}",13,5291,0.007974624633789062
Graph_200_2488_1,200,2488,12,"{(103, 166), (71, 103), (100, 103), (38, 103), (103, 120), (80, 103), (34, 103), (32, 103), (98, 103), (103, 161), (103, 106), (103, 128)}",12,4878,0.004004478454589844
Graph_200_4976_0,200,4976,32,"{(53, 72), (47, 53), (53, 197), (53, 87), (53, 151), (53, 93), (53, 99), (16, 53), (53, 102), (18, 53), (22, 53), (53, 56), (53, 132), (53, 190), (53, 80), (44, 53), (53, 153), (53, 98), (53, 150), (48, 53), (26, 53), (53, 134), (53, 79), (53, 140), (41, 53), (52, 53), (19, 53), (30, 53), (53, 158), (53, 170), (53, 173), (12, 53)}",32,13328,0.014360189437866211
Graph_200_4976_1,200,4976,34,"{(2, 88), (57, 88), (88, 97), (88, 112), (88, 182), (88, 185), (88, 194), (61, 88), (10, 88), (43, 88), (88, 96), (88, 172), (21, 88), (88, 181), (87, 88), (34, 88), (88, 129), (88, 193), (36, 88), (88, 156), (88, 162), (16, 88), (49, 88), (38, 88), (18, 88), (88, 177), (53, 88), (88, 122), (88, 186), (55, 88), (77, 88), (88, 134), (42, 88), (88, 155)}",34,14195,0.01388096809387207
Graph_200_9951_0,200,9951,81,"{(9, 170), (9, 127), (9, 136), (9, 81), (9, 26), (9, 145), (9, 35), (9, 163), (9, 10), (9, 19), (9, 28), (9, 147), (9, 113), (9, 58), (9, 177), (9, 67), (9, 76), (9, 195), (9, 140), (9, 149), (9, 42), (9, 115), (9, 69), (9, 188), (9, 14), (9, 133), (9, 78), (9, 142), (9, 117), (9, 62), (9, 71), (9, 190), (9, 16), (9, 144), (7, 9), (9, 37), (9, 110), (9, 55), (9, 174), (9, 119), (9, 128), (9, 73), (9, 192), (9, 30), (9, 39), (9, 167), (9, 57), (9, 176), (9, 185), (9, 23), (9, 151), (9, 96), (9, 105), (9, 114), (9, 187), (9, 25), (9, 34), (9, 153), (9, 43), (9, 171), (9, 61), (9, 189), (9, 27), (9, 155), (9, 164), (9, 182), (9, 75), (9, 139), (9, 84), (9, 102), (9, 111), (9, 175), (9, 68), (9, 132), (9, 31), (9, 40), (9, 159), (9, 15), (2, 9), (9, 79), (9, 97)}",81,35721,0.07344484329223633
Graph_200_9951_1,200,9951,81,"{(82, 157), (150, 157), (55, 157), (31, 157), (110, 157), (157, 180), (44, 157), (33, 157), (99, 157), (123, 157), (157, 164), (50, 157), (140, 157), (151, 157), (63, 157), (153, 157), (157, 194), (12, 157), (23, 157), (102, 157), (78, 157), (91, 157), (25, 157), (119, 157), (157, 159), (42, 157), (121, 157), (147, 157), (157, 189), (6, 157), (125, 157), (19, 157), (74, 157), (100, 157), (36, 157), (47, 157), (126, 157), (49, 157), (139, 157), (128, 157), (117, 157), (157, 193), (53, 157), (11, 157), (0, 157), (66, 157), (156, 157), (26, 157), (17, 157), (157, 161), (83, 157), (94, 157), (157, 179), (157, 197), (80, 157), (45, 157), (137, 157), (157, 190), (7, 157), (97, 157), (62, 157), (152, 157), (141, 157), (75, 157), (157, 174), (130, 157), (24, 157), (13, 157), (103, 157), (35, 157), (114, 157), (39, 157), (69, 157), (37, 157), (157, 158), (131, 157), (157, 176), (157, 185), (109, 157), (14, 157), (58, 157)}",81,35721,0.06365680694580078
Graph_200_14926_0,200,14926,131,"{(43, 156), (43, 101), (43, 46), (43, 110), (43, 67), (43, 131), (12, 43), (23, 43), (43, 195), (43, 94), (27, 43), (43, 158), (43, 103), (43, 167), (25, 43), (43, 60), (40, 43), (43, 133), (43, 78), (43, 197), (43, 142), (43, 87), (43, 96), (43, 160), (43, 169), (2, 43), (43, 62), (43, 126), (43, 71), (43, 190), (43, 80), (43, 89), (43, 153), (43, 98), (43, 162), (19, 43), (43, 55), (43, 119), (43, 64), (43, 183), (43, 128), (43, 73), (43, 192), (43, 137), (43, 82), (36, 43), (43, 91), (43, 155), (43, 48), (43, 112), (43, 57), (43, 176), (43, 121), (43, 75), (43, 194), (43, 139), (43, 148), (11, 43), (26, 43), (43, 59), (43, 178), (15, 43), (43, 123), (43, 68), (43, 187), (43, 77), (43, 196), (28, 43), (32, 43), (43, 52), (43, 171), (43, 116), (43, 70), (43, 189), (34, 43), (5, 43), (43, 45), (43, 164), (43, 109), (43, 173), (43, 63), (43, 182), (7, 43), (43, 127), (43, 72), (43, 191), (22, 43), (9, 43), (43, 47), (43, 166), (35, 43), (43, 56), (43, 175), (43, 184), (43, 129), (39, 43), (43, 193), (37, 43), (43, 86), (43, 95), (41, 43), (43, 104), (43, 168), (1, 43), (43, 113), (43, 177), (43, 122), (14, 43), (3, 43), (43, 88), (43, 152), (43, 97), (43, 106), (43, 51), (43, 115), (43, 179), (16, 43), (43, 124), (20, 43), (43, 81), (43, 145), (43, 90), (43, 154), (33, 43), (43, 108), (43, 53), (43, 117), (43, 181), (43, 138), (43, 83), (43, 147)}",131,61046,0.13827252388000488
Graph_200_14926_1,200,14926,132,"{(152, 182), (141, 182), (33, 182), (44, 182), (99, 182), (88, 182), (154, 182), (103, 182), (114, 182), (169, 182), (61, 182), (50, 182), (127, 182), (116, 182), (171, 182), (182, 191), (10, 182), (131, 182), (63, 182), (12, 182), (23, 182), (89, 182), (67, 182), (144, 182), (133, 182), (27, 182), (93, 182), (182, 184), (182, 193), (25, 182), (106, 182), (95, 182), (84, 182), (110, 182), (182, 186), (163, 182), (182, 195), (68, 182), (57, 182), (112, 182), (46, 182), (178, 182), (123, 182), (6, 182), (70, 182), (125, 182), (180, 182), (8, 182), (182, 188), (85, 182), (19, 182), (151, 182), (30, 182), (87, 182), (36, 182), (47, 182), (181, 182), (168, 182), (182, 190), (51, 182), (182, 199), (49, 182), (38, 182), (104, 182), (53, 182), (64, 182), (182, 183), (182, 192), (11, 182), (0, 182), (132, 182), (176, 182), (26, 182), (15, 182), (81, 182), (147, 182), (136, 182), (134, 182), (17, 182), (28, 182), (182, 185), (138, 182), (160, 182), (43, 182), (32, 182), (164, 182), (45, 182), (100, 182), (111, 182), (155, 182), (177, 182), (166, 182), (5, 182), (126, 182), (179, 182), (73, 182), (62, 182), (139, 182), (128, 182), (22, 182), (77, 182), (143, 182), (130, 182), (35, 182), (24, 182), (101, 182), (13, 182), (156, 182), (145, 182), (39, 182), (37, 182), (158, 182), (52, 182), (107, 182), (173, 182), (162, 182), (182, 194), (54, 182), (120, 182), (109, 182), (175, 182), (14, 182), (69, 182), (58, 182), (124, 182), (135, 182), (182, 187), (16, 182), (71, 182), (82, 182), (137, 182), (31, 182)}",132,61578,0.16415953636169434
Graph_200_19900_0,200,19900,199,"{(0, 158), (0, 51), (0, 115), (0, 60), (0, 179), (0, 5), (0, 124), (0, 69), (0, 188), (0, 14), (0, 133), (0, 78), (0, 197), (0, 23), (0, 142), (0, 87), (0, 151), (0, 44), (0, 108), (0, 53), (0, 172), (0, 117), (0, 62), (0, 181), (0, 7), (0, 126), (0, 71), (0, 190), (0, 16), (0, 135), (0, 80), (0, 199), (0, 144), (0, 37), (0, 101), (0, 46), (0, 165), (0, 110), (0, 55), (0, 174), (0, 119), (0, 64), (0, 183), (0, 9), (0, 128), (0, 73), (0, 192), (0, 137), (0, 30), (0, 94), (0, 39), (0, 103), (0, 48), (0, 167), (0, 112), (0, 57), (0, 176), (0, 2), (0, 121), (0, 66), (0, 185), (0, 130), (0, 194), (0, 32), (0, 96), (0, 41), (0, 160), (0, 105), (0, 50), (0, 169), (0, 114), (0, 59), (0, 178), (0, 123), (0, 68), (0, 187), (0, 132), (0, 196), (0, 25), (0, 89), (0, 34), (0, 153), (0, 98), (0, 43), (0, 162), (0, 107), (0, 52), (0, 171), (0, 116), (0, 61), (0, 180), (0, 125), (0, 189), (0, 18), (0, 82), (0, 27), (0, 146), (0, 91), (0, 36), (0, 155), (0, 100), (0, 45), (0, 164), (0, 109), (0, 54), (0, 173), (0, 118), (0, 182), (0, 11), (0, 75), (0, 20), (0, 139), (0, 84), (0, 29), (0, 148), (0, 93), (0, 38), (0, 157), (0, 102), (0, 47), (0, 166), (0, 111), (0, 175), (0, 4), (0, 13), (0, 77), (0, 22), (0, 141), (0, 86), (0, 31), (0, 150), (0, 95), (0, 40), (0, 159), (0, 104), (0, 168), (0, 113), (0, 177), (0, 6), (0, 70), (0, 15), (0, 134), (0, 79), (0, 198), (0, 24), (0, 143), (0, 88), (0, 33), (0, 152), (0, 97), (0, 42), (0, 161), (0, 106), (0, 170), (0, 63), (0, 8), (0, 127), (0, 72), (0, 191), (0, 17), (0, 136), (0, 81), (0, 26), (0, 145), (0, 90), (0, 35), (0, 154), (0, 99), (0, 163), (0, 56), (0, 1), (0, 120), (0, 65), (0, 184), (0, 10), (0, 129), (0, 74), (0, 193), (0, 19), (0, 138), (0, 83), (0, 28), (0, 147), (0, 92), (0, 156), (0, 49), (0, 58), (0, 3), (0, 122), (0, 67), (0, 186), (0, 12), (0, 131), (0, 76), (0, 195), (0, 21), (0, 140), (0, 85), (0, 149)}",199,99500,0.25339436531066895
